2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
2.8924
3.0652
3.0652
3.0652
3.0652
3.0652
3.0652
3.0652
3.0652
3.0652
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
1.1188
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
-0.5686
